Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Dup_v1	Dup_v2	Merge_v1	Merge_v2	MA_gaps_v1	MA_gaps_v2	MA_extra_v1	MA_extra_v2	MA_conserv_v1	MA_conserv_v2
0	no	no	0.36	0.36	0.0	0.0	1.0	1.0	0.17	0.16	0.14	0.17	0.95	0.9
0	yes	yes	0.23	0.24	0.13	0.12	0.06	1.0	0.19	0.18	0.01	0.01	0.94	0.98
25	yes	yes	0.44	0.36	-0.38	-0.5	1.0	1.0	-	-	-	-	-	-
12	yes	yes	0.18	0.24	0.06	0.0	1.0	1.0	0.13	0.11	0.0	0.02	0.49	0.5
0	no	no	0.3	0.3	-1.15	-1.25	1.0	1.0	0.0	0.0	0.22	0.21	0.99	0.99
-50	yes	no	0.21	0.19	-0.44	-0.09	1.0	1.0	0.0	0.0	0.0	0.21	1.0	1.0
0	yes	yes	0.39	0.21	-0.18	-0.2	1.0	1.0	0.02	0.01	0.0	0.01	0.87	0.93
0	yes	no	0.2	0.21	0.0	0.0	1.0	1.0	0.09	0.11	0.02	0.01	0.88	0.95
13	yes	no	0.26	0.45	0.38	-0.08	1.0	1.0	0.69	0.16	0.0	0.0	0.95	0.86
38	no	no	0.0	0.24	0.03	-8.23	1.0	1.0	0.47	0.1	0.0	0.01	0.25	0.92
-38	yes	no	0.15	0.0	-0.15	-0.14	1.0	1.0	0.05	0.31	0.0	0.0	0.96	0.9
0	no	no	0.08	0.15	0.0	0.0	1.0	1.0	0.18	0.11	0.0	0.0	0.97	0.98
0	no	no	0.0	0.0	0.0	0.03	1.0	1.0	0.18	0.19	0.02	0.0	0.69	0.69
-25	no	no	0.05	0.16	0.0	0.8	1.0	1.0	0.68	0.32	0.01	0.01	0.0	0.91
-25	no	no	0.1	0.13	-0.44	-0.04	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.47	0.47	0.05	0.05	1.0	1.0	0.0	0.0	0.02	0.02	0.86	0.87
50	no	yes	0.1	0.42	0.0	0.0	1.0	1.0	0.01	0.01	0.25	0.0	1.0	1.0
50	no	yes	0.11	0.39	-0.05	-0.34	1.0	1.0	0.26	0.0	0.0	0.0	0.73	0.94
0	yes	yes	0.39	0.28	-0.36	0.0	0.0	0.0	0.03	0.02	0.31	0.35	0.8	0.93
25	no	yes	0.13	0.25	0.0	0.0	1.0	1.0	0.19	0.07	0.0	0.0	0.7	0.7
0	no	no	0.14	0.14	-0.03	-0.02	1.0	1.0	0.0	0.0	0.07	0.08	0.9	0.88
12	no	yes	0.42	0.39	-0.19	-0.19	1.0	1.0	0.01	0.0	0.0	0.0	0.96	0.99
0	yes	yes	0.35	0.28	-0.55	-0.62	1.0	1.0	0.03	0.02	0.0	0.0	0.94	0.93
0	no	no	0.0	0.04	0.0	-0.29	1.0	1.0	0.22	0.18	0.0	0.04	0.3	0.31
13	no	yes	0.01	0.07	-0.12	0.02	1.0	1.0	0.32	0.05	0.01	0.04	0.44	0.78
0	yes	yes	0.35	0.34	-0.0	0.03	1.0	1.0	0.07	0.13	0.02	0.05	0.97	1.0
0	yes	yes	0.07	0.07	0.0	0.0	1.0	1.0	0.03	0.02	0.01	0.0	1.0	1.0
0	no	no	0.01	0.01	-0.05	-0.06	1.0	1.0	0.01	0.01	0.06	0.06	1.0	1.0
0	yes	yes	0.39	0.43	0.0	-0.56	1.0	1.0	0.59	0.52	0.01	0.02	1.0	1.0
25	no	no	0.17	0.13	-0.51	0.0	1.0	1.0	0.44	0.05	0.01	0.02	0.58	0.83
13	no	no	0.1	0.4	-0.28	-0.28	1.0	1.0	0.01	0.02	0.03	0.04	1.0	1.0
0	no	no	0.18	0.0	-3.04	-0.79	0.02	1.0	0.05	0.96	0.03	0.0	0.9	0.03
-12	yes	no	0.44	0.44	0.49	0.56	1.0	1.0	0.03	0.05	0.13	0.15	1.0	0.88
0	no	no	0.0	0.08	0.0	0.0	1.0	1.0	0.01	0.05	0.64	0.29	0.81	0.89
0	no	no	0.09	0.09	0.53	0.45	0.5	0.5	0.01	0.01	0.61	0.61	0.75	0.75
0	yes	yes	0.33	0.37	-0.49	-0.54	1.0	1.0	0.11	0.11	0.0	0.0	0.97	0.95
0	no	no	0.02	0.02	0.0	-0.3	1.0	1.0	0.68	0.67	0.0	0.0	0.38	0.33
0	no	no	0.1	0.13	0.0	0.0	1.0	1.0	0.06	0.07	0.04	0.03	0.88	0.87
12	no	yes	0.31	0.37	-0.87	-1.09	1.0	1.0	0.01	0.04	0.02	0.02	0.91	0.95
13	no	yes	0.03	0.07	-1.04	0.03	1.0	1.0	0.62	0.42	0.0	0.02	0.75	0.76
-38	yes	no	0.18	0.05	-0.27	0.53	1.0	1.0	0.18	0.17	0.0	0.0	1.0	1.0
0	yes	no	0.38	0.16	0.44	0.0	1.0	1.0	0.04	0.01	0.02	0.01	0.91	1.0
0	no	no	0.04	0.04	0.0	0.0	1.0	1.0	0.17	0.15	0.0	0.0	0.7	0.73
-25	no	no	0.07	0.05	-0.31	-0.21	1.0	1.0	0.08	0.16	0.0	0.0	0.87	0.8
-38	yes	no	0.05	0.0	-0.53	-0.32	1.0	1.0	0.14	0.12	0.0	0.0	1.0	0.57
0	no	no	0.0	0.0	0.0	NaN	1.0	1.0	0.5	0.34	0.0	0.01	0.48	0.7
12	no	no	0.25	0.16	0.0	0.0	1.0	1.0	0.26	0.03	0.01	0.01	0.97	0.99
0	no	no	0.03	0.04	0.0	-0.18	1.0	1.0	0.09	0.08	0.02	0.02	0.63	0.6
-63	no	no	0.22	0.16	0.0	0.52	1.0	1.0	0.06	0.28	0.05	0.13	1.0	0.75
25	no	no	0.02	0.05	-0.88	-0.79	1.0	1.0	0.16	0.0	0.0	0.0	0.79	1.0
0	yes	yes	0.39	0.42	0.0	0.0	0.02	0.02	0.22	0.22	0.04	0.04	0.98	0.98
0	no	no	0.05	0.05	0.0	0.0	1.0	1.0	0.11	0.08	0.0	0.01	0.56	0.2
0	yes	yes	0.35	0.35	0.0	0.26	1.0	1.0	0.1	0.11	0.04	0.03	0.87	0.87
50	no	yes	0.08	0.47	-0.44	-0.42	1.0	1.0	0.11	0.03	0.0	0.0	0.74	0.99
12	no	no	0.42	0.14	0.2	-0.21	0.5	0.06	0.29	0.06	0.01	0.03	0.93	0.92
0	yes	yes	0.4	0.48	-0.54	-0.5	1.0	1.0	0.1	0.09	0.07	0.08	1.0	1.0
25	no	yes	0.0	0.26	0.11	-0.23	1.0	1.0	0.27	0.17	0.0	0.0	0.67	0.5
12	no	yes	0.4	0.37	-0.76	-0.75	1.0	1.0	0.02	0.05	0.04	0.01	0.89	0.86
0	no	no	0.38	0.33	-0.04	-0.04	1.0	1.0	0.04	0.02	0.08	0.06	0.97	0.94
12	no	yes	0.37	0.35	-0.06	0.07	1.0	1.0	0.08	0.05	0.04	0.24	0.77	0.99
0	yes	yes	0.33	0.38	-1.07	-0.9	1.0	1.0	0.16	0.14	0.0	0.0	1.0	1.0
0	no	no	0.16	0.14	-0.45	0.0	1.0	1.0	0.25	0.25	0.01	0.02	0.92	0.86
-13	no	no	0.43	0.0	-0.21	-1.88	1.0	1.0	-	-	-	-	-	-
12	no	yes	0.32	0.44	-0.97	-3.23	1.0	1.0	0.0	0.04	0.51	0.38	0.91	0.91
25	yes	yes	0.06	0.09	0.0	0.0	1.0	1.0	0.18	0.19	0.01	0.0	0.6	0.86
-25	no	no	0.31	0.27	0.0	0.0	1.0	1.0	0.16	0.3	0.01	0.02	0.92	0.9
0	yes	yes	0.43	0.45	0.0	0.0	0.5	0.5	0.05	0.04	0.0	0.0	0.92	0.91
0	no	no	0.29	0.41	-0.43	-0.37	1.0	1.0	0.16	0.12	0.0	0.0	0.75	0.76
25	no	yes	0.0	0.34	0.0	0.0	1.0	1.0	0.44	0.22	0.0	0.04	0.97	1.0
0	no	no	0.27	0.31	-0.22	-0.22	1.0	1.0	0.15	0.06	0.04	0.03	0.33	0.5
0	no	no	0.16	0.0	-0.03	-0.07	1.0	1.0	0.1	0.03	0.0	0.07	0.89	0.91
50	no	yes	0.04	0.35	-0.05	-1.37	1.0	1.0	0.6	0.01	0.0	0.0	0.29	0.96
0	no	no	0.0	0.0	0.0	0.18	1.0	1.0	0.7	0.63	0.0	0.0	0.5	0.0
-13	yes	no	0.06	0.09	-0.27	-0.02	1.0	1.0	0.33	0.32	0.0	0.0	0.53	0.5
25	no	yes	0.18	0.36	0.0	0.0	1.0	1.0	0.13	0.03	0.02	0.1	0.88	0.88
0	yes	yes	0.38	0.43	-0.27	-0.35	1.0	1.0	0.01	0.0	0.05	0.03	1.0	1.0
13	yes	no	0.25	0.26	-0.0	-0.17	1.0	1.0	0.19	0.02	0.04	0.12	0.56	1.0
0	no	no	0.0	0.0	-0.07	-0.06	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.01	0.01	0.0	0.0	1.0	1.0	0.16	0.16	0.0	0.0	0.81	0.88
0	no	no	0.36	0.29	-0.32	-0.31	1.0	1.0	0.43	0.09	0.02	0.0	1.0	0.5
25	yes	yes	0.01	0.06	0.0	0.08	1.0	1.0	0.58	0.03	0.0	0.0	0.38	0.91
0	yes	yes	0.32	0.33	0.0	0.0	1.0	1.0	0.25	0.24	0.07	0.08	0.88	0.89
50	no	yes	0.0	0.35	0.33	-0.09	1.0	1.0	0.79	0.11	0.0	0.02	0.1	0.95
25	yes	yes	0.27	0.47	-0.03	-0.29	1.0	1.0	0.39	0.03	0.0	0.0	0.97	0.97
12	yes	yes	0.19	0.48	-0.01	-0.03	1.0	1.0	0.0	0.0	0.0	0.07	0.99	1.0
0	no	no	0.06	0.1	0.0	0.0	1.0	1.0	0.01	0.01	0.15	0.08	0.95	0.95
0	yes	yes	0.49	0.49	-0.51	-0.49	1.0	1.0	0.04	0.04	0.0	0.01	0.95	0.96
25	yes	yes	0.28	0.25	0.0	-0.02	1.0	1.0	0.05	0.02	0.01	0.01	0.66	0.98
-12	no	no	0.2	0.22	-0.91	-0.9	1.0	1.0	0.2	0.23	0.01	0.01	0.96	0.98
0	no	no	0.18	0.09	-0.41	-0.43	1.0	1.0	0.14	0.1	0.01	0.04	0.9	1.0
0	yes	yes	0.33	0.33	-0.24	-0.24	1.0	1.0	0.0	0.0	0.01	0.01	1.0	1.0
12	yes	yes	0.2	0.22	-6.23	-5.51	1.0	1.0	0.13	0.13	0.01	0.02	0.72	0.7
-13	no	no	0.24	0.14	-1.96	-1.26	1.0	1.0	0.18	0.06	0.01	0.01	0.86	1.0
13	no	yes	0.0	0.04	0.0	0.0	1.0	1.0	0.28	0.16	0.0	0.0	0.75	0.78
0	no	no	0.35	0.3	0.0	0.0	1.0	1.0	0.05	0.04	0.0	0.0	0.82	0.86
-12	yes	yes	0.25	0.04	-0.53	-0.73	0.25	0.06	0.35	0.17	0.0	0.0	0.85	0.75
0	yes	yes	0.2	0.22	0.0	-0.07	1.0	1.0	0.05	0.0	0.0	0.0	0.9	0.85
-25	yes	no	0.34	0.05	-0.65	-0.46	1.0	1.0	0.05	0.46	0.06	0.0	0.71	0.5
0	yes	yes	0.27	0.27	0.02	0.02	1.0	1.0	0.02	0.07	0.0	0.01	1.0	1.0
0	no	no	0.0	0.08	0.29	0.33	1.0	1.0	0.44	0.4	0.0	0.01	1.0	1.0
0	no	no	0.47	0.44	0.05	-0.04	1.0	1.0	0.54	0.47	0.0	0.0	0.56	0.63
0	yes	yes	0.43	0.39	-0.02	-0.28	1.0	1.0	0.03	0.09	0.0	0.0	0.86	0.84
-12	yes	no	0.41	0.32	-0.48	-0.47	1.0	1.0	0.08	0.06	0.0	0.01	0.97	0.98
-25	yes	no	0.47	0.0	0.0	-0.11	1.0	1.0	0.12	0.54	0.02	0.01	0.62	1.0
0	yes	yes	0.43	0.36	-0.19	-0.2	1.0	1.0	0.0	0.07	0.0	0.0	1.0	1.0
0	no	no	0.0	0.0	-0.31	-0.3	1.0	1.0	0.52	0.49	0.0	0.0	0.22	0.43
12	yes	yes	0.16	0.26	0.25	0.38	1.0	1.0	0.11	0.14	0.06	0.14	0.86	0.86
0	yes	yes	0.45	0.47	0.54	0.53	1.0	1.0	0.28	0.23	0.17	0.16	0.0	0.17
38	no	yes	0.02	0.1	-0.19	-0.64	1.0	1.0	0.3	0.15	0.02	0.03	0.78	0.81
0	no	no	0.0	0.0	-0.01	-0.01	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.09	0.13	-0.28	-0.27	1.0	1.0	0.09	0.05	0.0	0.01	0.93	0.93
0	no	no	0.21	0.21	-0.04	-0.04	1.0	1.0	0.07	0.08	0.02	0.02	1.0	1.0
0	no	no	0.18	0.18	0.0	0.0	1.0	1.0	0.24	0.22	0.06	0.04	0.73	0.72
12	yes	yes	0.19	0.24	-1.38	-1.44	1.0	1.0	0.05	0.05	0.03	0.03	1.0	1.0
0	yes	yes	0.42	0.43	-2.8	-2.9	1.0	1.0	0.02	0.02	0.0	0.0	0.74	0.74
25	no	no	0.04	0.01	0.0	0.0	0.13	0.06	0.21	0.08	0.0	0.08	0.96	1.0
0	yes	yes	0.38	0.38	-0.42	-0.43	1.0	1.0	0.04	0.05	0.03	0.01	0.9	0.9
0	yes	yes	0.02	0.03	0.0	0.0	1.0	1.0	0.1	0.04	0.0	0.0	0.58	0.59
38	no	yes	0.16	0.17	-0.61	-0.13	1.0	1.0	0.07	0.01	0.0	0.0	0.71	0.89
12	yes	yes	0.02	0.39	0.0	-0.16	1.0	1.0	0.35	0.21	0.0	0.01	0.73	0.81
-12	yes	yes	0.2	0.13	0.0	0.0	1.0	1.0	0.21	0.23	0.0	0.0	0.88	0.92
0	yes	yes	0.27	0.27	0.0	0.0	1.0	1.0	0.14	0.13	0.13	0.14	0.86	0.86
0	no	no	0.13	0.13	-7.79	-7.79	1.0	1.0	0.03	0.03	0.08	0.09	0.79	0.79
13	no	no	0.13	0.3	0.0	-0.48	1.0	1.0	0.03	0.03	0.0	0.0	0.94	0.94
-38	no	no	0.32	0.0	0.27	-0.11	1.0	1.0	0.12	0.49	0.02	0.01	0.86	0.48
0	no	no	0.0	0.0	-0.52	-0.54	1.0	1.0	-	-	-	-	-	-
0	no	no	0.0	0.14	0.26	-0.09	1.0	1.0	0.41	0.23	0.0	0.01	0.0	0.93
0	no	no	0.06	0.07	-0.2	-0.19	1.0	1.0	0.1	0.1	0.0	0.02	0.86	0.86
-13	yes	no	0.13	0.09	-0.08	-0.46	1.0	1.0	0.12	0.02	0.02	0.07	0.98	0.97
-12	yes	no	0.21	0.21	0.0	0.0	1.0	1.0	0.16	0.15	0.03	0.02	0.85	0.86
0	no	no	0.22	0.44	0.0	0.0	0.5	1.0	0.09	0.13	0.15	0.04	0.78	0.75
0	yes	yes	0.44	0.46	-1.7	-1.66	1.0	1.0	0.41	0.41	0.02	0.05	0.98	0.98
12	no	no	0.3	0.04	0.07	0.13	1.0	1.0	0.14	0.04	0.17	0.13	0.6	1.0
0	yes	yes	0.3	0.26	-0.25	-0.1	1.0	1.0	0.05	0.04	0.03	0.03	1.0	1.0
0	yes	yes	0.23	0.34	0.0	0.0	1.0	1.0	0.03	0.03	0.0	0.02	0.83	0.92
0	yes	no	0.49	0.11	0.0	0.0	1.0	1.0	0.52	0.03	0.0	0.0	0.47	0.93
0	no	no	0.37	0.37	0.17	0.17	0.03	0.02	0.68	0.54	0.0	0.02	0.63	0.65
0	no	no	0.0	0.0	0.04	0.04	0.0	0.01	0.43	0.37	0.0	0.0	0.79	0.79
25	no	yes	0.08	0.31	-0.03	0.0	1.0	1.0	0.28	0.09	0.0	0.0	0.45	0.71
25	yes	yes	0.47	0.47	0.32	-0.1	1.0	1.0	0.17	0.03	0.0	0.0	0.78	0.88
12	yes	yes	0.18	0.28	-0.1	-0.29	1.0	1.0	0.14	0.07	0.0	0.02	0.89	0.89
38	no	yes	0.0	0.08	-0.06	-0.47	1.0	1.0	0.11	0.01	0.0	0.0	0.0	0.85
37	yes	yes	0.03	0.34	-1.16	-0.71	1.0	1.0	0.22	0.13	0.02	0.02	0.86	0.94
0	no	no	0.07	0.06	0.0	0.0	1.0	1.0	0.05	0.06	0.02	0.01	0.89	0.88
25	no	yes	0.0	0.43	-0.31	-0.1	1.0	1.0	0.11	0.08	0.0	0.0	0.88	1.0
0	no	no	0.0	0.0	0.0	-0.23	1.0	1.0	0.17	0.12	0.05	0.0	0.31	0.58
12	yes	no	0.13	0.12	0.17	-1.06	1.0	1.0	0.47	0.0	0.01	0.01	0.59	0.97
25	no	no	0.03	0.14	-0.49	-1.05	0.0	0.0	0.02	0.01	0.35	0.19	0.91	1.0
25	no	yes	0.15	0.34	2.24	0.0	1.0	1.0	0.08	0.14	0.1	0.0	0.95	0.93
-13	yes	no	0.05	0.18	-8.76	-5.34	1.0	0.5	0.3	0.04	0.01	0.27	0.74	1.0
25	yes	yes	0.39	0.34	-0.07	-0.07	1.0	1.0	0.32	0.01	0.0	0.01	0.89	1.0
0	yes	yes	0.39	0.47	-0.01	0.0	1.0	1.0	0.03	0.03	0.07	0.03	0.95	0.95
0	no	no	0.15	0.18	0.0	0.0	1.0	1.0	0.16	0.15	0.07	0.09	0.83	0.91
0	yes	yes	0.44	0.34	0.0	0.0	-	-	-	-	-	-	-	-
0	no	no	0.32	0.22	-0.93	-0.96	1.0	1.0	0.02	0.01	0.0	0.03	1.0	1.0
0	no	no	0.0	0.1	-0.03	-0.05	1.0	1.0	0.51	0.25	0.0	0.0	0.61	0.83
0	yes	yes	0.5	0.45	-0.0	0.01	1.0	1.0	0.17	0.19	0.13	0.13	1.0	1.0
0	yes	yes	0.5	0.5	-0.65	-0.66	1.0	1.0	0.05	0.05	0.0	0.0	1.0	1.0
0	yes	yes	0.11	0.07	0.02	0.01	1.0	1.0	0.06	0.09	0.0	0.0	1.0	0.86
-12	yes	no	0.25	0.21	0.0	0.0	1.0	1.0	0.06	0.05	0.09	0.09	0.82	0.82
0	no	no	0.4	0.4	-23.29	-23.29	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.23	0.24	-0.39	-0.39	1.0	1.0	0.01	0.01	0.01	0.01	0.89	0.89
12	no	no	0.39	0.19	-0.27	-0.15	0.5	0.5	0.23	0.02	0.0	0.0	0.53	0.98
0	yes	yes	0.14	0.12	-0.95	-0.99	0.02	0.02	0.16	0.17	0.02	0.0	0.93	0.93
0	no	no	0.0	0.0	-0.03	-0.04	1.0	1.0	0.01	0.0	0.17	0.17	0.9	0.92
0	yes	yes	0.01	0.02	0.02	0.0	1.0	1.0	0.13	0.12	0.01	0.0	0.46	0.47
0	no	no	0.17	0.0	-0.07	-0.08	1.0	1.0	0.1	0.15	0.0	0.0	0.76	0.74
13	no	no	0.0	0.38	-0.23	-0.71	1.0	1.0	0.25	0.06	0.07	0.04	0.6	0.75
13	no	yes	0.08	0.08	0.0	0.0	1.0	1.0	0.62	0.64	0.04	0.04	0.28	0.21
0	no	no	0.11	0.1	0.0	0.0	1.0	1.0	0.01	0.01	0.0	0.0	0.95	0.96
0	yes	yes	0.43	0.38	-0.1	0.0	1.0	1.0	0.09	0.1	0.02	0.01	1.0	0.95
13	yes	no	0.42	0.44	0.58	0.59	1.0	1.0	0.01	0.02	0.18	0.05	0.75	1.0
0	yes	yes	0.39	0.39	-0.03	-0.03	1.0	1.0	0.0	0.0	0.01	0.01	0.94	0.99
-37	yes	no	0.34	0.23	-0.28	-0.69	1.0	1.0	0.01	0.21	0.0	0.0	0.99	0.84
0	no	no	0.04	0.0	0.0	-0.62	1.0	1.0	0.66	0.7	0.02	0.0	0.38	0.4
-25	yes	yes	0.16	0.19	0.8	0.8	0.5	0.5	0.05	0.02	0.01	0.01	1.0	0.7
-12	yes	yes	0.23	0.19	0.0	0.0	1.0	1.0	0.63	0.64	0.01	0.01	0.78	0.79
0	yes	yes	0.42	0.33	0.0	0.0	1.0	1.0	0.12	0.12	0.22	0.23	0.84	0.84
-12	yes	no	0.3	0.3	0.0	0.0	1.0	1.0	0.0	0.01	0.0	0.0	0.88	0.83
0	yes	yes	0.01	0.01	0.0	0.0	1.0	1.0	0.49	0.45	0.0	0.01	0.95	0.93
-25	yes	no	0.38	0.0	-0.2	0.0	1.0	1.0	0.02	0.61	0.04	0.0	0.7	0.32
0	yes	no	0.21	0.05	0.0	0.0	1.0	1.0	0.35	0.03	0.04	0.03	0.5	1.0
-25	no	yes	0.23	0.04	-0.12	0.02	1.0	1.0	0.09	0.24	0.0	0.0	0.96	0.88
0	yes	yes	0.09	0.08	0.0	0.0	1.0	1.0	0.41	0.39	0.01	0.01	0.75	0.95
-25	yes	no	0.44	0.17	0.0	1.33	1.0	1.0	-	-	-	-	-	-
-12	yes	yes	0.21	0.01	0.0	0.0	0.25	0.5	0.25	0.4	0.01	0.01	0.87	0.08
0	no	no	0.08	0.08	0.29	0.45	1.0	1.0	0.03	0.03	0.08	0.08	0.79	0.86
50	no	yes	0.09	0.3	-0.18	-0.49	1.0	1.0	0.33	0.01	0.0	0.0	0.76	1.0
0	no	no	0.19	0.19	0.0	0.0	1.0	1.0	0.1	0.1	0.02	0.02	0.97	0.97
12	yes	no	0.1	0.01	0.0	-0.12	1.0	1.0	0.15	0.02	0.1	0.1	0.77	0.97
0	yes	yes	0.5	0.5	0.01	0.01	1.0	1.0	0.09	0.08	0.01	0.01	0.82	0.82
0	yes	yes	0.04	0.04	-0.22	-0.22	1.0	1.0	0.03	0.03	0.0	0.0	0.8	0.84
0	no	no	0.13	0.13	0.0	0.0	0.13	0.25	0.04	0.01	0.01	0.01	0.99	1.0
0	yes	yes	0.31	0.33	-0.78	-0.61	1.0	1.0	0.08	0.01	0.0	0.0	0.86	0.89
0	no	no	0.24	0.24	-0.85	-0.83	1.0	1.0	0.1	0.08	0.0	0.0	0.82	0.82
-50	yes	no	0.31	0.0	-1.64	0.0	1.0	1.0	0.16	0.46	0.0	0.0	0.91	0.65
0	yes	yes	0.46	0.42	-0.5	-0.5	1.0	1.0	0.01	0.01	0.03	0.01	1.0	1.0
12	no	no	0.5	0.15	-0.28	0.39	1.0	1.0	0.23	0.05	0.01	0.02	1.0	0.93
0	no	no	0.08	0.06	0.0	0.0	1.0	1.0	0.12	0.09	0.05	0.07	0.96	0.98
-13	no	no	0.21	0.2	0.37	0.29	1.0	1.0	0.38	0.33	0.01	0.0	0.66	0.69
0	yes	yes	0.33	0.33	-0.07	-0.07	1.0	1.0	0.05	0.05	0.03	0.03	1.0	1.0
0	yes	yes	0.27	0.29	-0.15	-0.16	1.0	1.0	0.07	0.08	0.02	0.01	0.98	0.98
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.83	0.83	0.0	0.0	0.15	0.15
-25	yes	no	0.22	0.16	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.06	1.0	1.0
0	no	no	0.12	0.12	0.0	-0.32	0.25	0.25	0.24	0.22	0.01	0.02	0.95	0.97
-12	yes	yes	0.34	0.07	0.0	0.29	1.0	1.0	0.31	0.42	0.01	0.0	0.93	0.71
0	no	no	0.06	0.03	0.0	0.0	1.0	1.0	0.04	0.03	0.01	0.03	0.96	0.96
12	no	yes	0.39	0.37	-0.23	0.05	0.02	0.0	0.47	0.65	0.0	0.0	0.68	0.37
25	yes	yes	0.29	0.47	-0.21	-0.15	1.0	1.0	0.32	0.16	0.0	0.0	0.89	0.97
38	no	no	0.0	0.23	0.61	0.11	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.44	0.44	-0.09	-0.16	1.0	1.0	0.02	0.02	0.02	0.02	1.0	1.0
0	no	no	0.28	0.22	-0.55	-0.41	1.0	1.0	0.07	0.05	0.01	0.01	0.99	0.99
0	yes	yes	0.39	0.38	0.0	0.0	1.0	1.0	0.03	0.02	0.19	0.18	1.0	1.0
0	yes	yes	0.48	0.4	-2.0	-2.0	1.0	1.0	0.13	0.13	0.02	0.03	0.97	0.98
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.53	0.52	0.0	0.0	0.64	0.61
-25	yes	yes	0.24	0.27	0.41	0.94	1.0	1.0	0.18	0.12	0.0	0.01	1.0	0.75
0	no	no	0.26	0.41	0.0	0.0	1.0	1.0	0.31	0.44	0.01	0.01	1.0	1.0
0	yes	yes	0.22	0.48	-0.13	-0.17	1.0	1.0	0.42	0.4	0.02	0.07	0.85	0.85
0	yes	yes	0.17	0.18	-0.4	-0.42	1.0	1.0	0.08	0.06	0.0	0.0	0.9	0.9
0	yes	yes	0.48	0.42	0.0	0.0	0.5	0.5	0.07	0.09	0.04	0.04	0.98	0.98
0	yes	yes	0.31	0.31	0.0	0.0	1.0	1.0	0.01	0.02	0.04	0.05	0.9	0.91
0	no	no	0.12	0.12	0.0	0.0	0.5	0.5	0.09	0.09	0.01	0.0	0.97	0.97
0	no	no	0.24	0.21	-0.19	-0.08	1.0	1.0	0.02	0.02	0.04	0.07	0.63	0.63
-25	yes	no	0.32	0.15	-0.25	-0.32	1.0	1.0	0.48	0.21	0.0	0.04	0.61	0.95
0	yes	yes	0.04	0.05	0.0	0.0	1.0	1.0	0.09	0.0	0.0	0.0	0.85	0.94
-25	yes	no	0.27	0.18	-0.43	-0.78	1.0	1.0	0.01	0.01	0.01	0.03	0.94	0.93
-37	yes	yes	0.44	0.19	-3.93	-1.15	1.0	1.0	0.1	0.18	0.0	0.0	0.83	0.72
-25	yes	no	0.28	0.14	0.0	0.0	1.0	1.0	0.23	0.06	0.11	0.22	0.5	0.57
0	no	no	0.46	0.24	0.04	0.03	1.0	1.0	0.03	0.02	0.0	0.01	0.97	0.98
0	yes	yes	0.46	0.47	0.1	0.0	1.0	1.0	0.27	0.22	0.0	0.01	0.96	0.98
0	no	no	0.14	0.1	-0.26	-0.23	1.0	1.0	0.07	0.03	0.02	0.02	0.96	1.0
0	no	no	0.12	0.07	0.0	0.0	1.0	1.0	0.04	0.0	0.0	0.03	0.92	1.0
-25	yes	yes	0.49	0.32	0.15	0.05	1.0	1.0	0.05	0.04	0.13	0.2	0.86	0.92
0	yes	yes	0.33	0.34	0.0	0.0	1.0	1.0	0.09	0.09	0.17	0.17	0.95	0.94
0	no	no	0.46	0.33	-1.4	-1.09	1.0	1.0	0.2	0.22	0.01	0.03	1.0	1.0
0	yes	yes	0.42	0.43	0.0	0.0	1.0	1.0	0.03	0.01	0.02	0.02	0.86	0.98
0	yes	yes	0.11	0.11	0.35	0.35	1.0	1.0	0.16	0.17	0.31	0.33	0.92	0.92
12	no	yes	0.26	0.46	0.0	-0.09	1.0	1.0	0.0	0.01	0.05	0.01	0.86	0.87
13	yes	no	0.27	0.23	0.0	0.0	1.0	1.0	0.26	0.05	0.03	0.04	1.0	1.0
0	yes	yes	0.4	0.4	-0.69	-0.69	1.0	1.0	0.36	0.38	0.0	0.02	0.58	0.57
13	no	no	0.1	0.22	0.0	0.0	1.0	1.0	0.12	0.03	0.0	0.1	0.65	0.68
-12	yes	no	0.48	0.42	-0.3	0.0	1.0	1.0	0.02	0.04	0.0	0.0	0.99	1.0
-13	no	no	0.28	0.12	-39.14	-2.97	1.0	1.0	0.2	0.01	0.0	0.02	0.86	0.96
0	no	no	0.02	0.01	-0.08	0.12	1.0	1.0	0.13	0.32	0.02	0.0	0.73	0.5
0	no	no	0.09	0.08	0.04	-0.05	1.0	1.0	0.39	0.45	0.02	0.02	1.0	0.0
50	no	yes	0.0	0.41	-0.96	0.0	1.0	1.0	0.47	0.02	0.0	0.0	0.44	1.0
0	no	no	0.37	0.21	-0.06	-0.39	0.03	0.02	0.41	0.7	0.0	0.01	0.55	0.41
-13	no	no	0.21	0.0	0.0	0.0	1.0	1.0	0.04	0.04	0.01	0.0	1.0	0.88
13	no	yes	0.02	0.07	0.0	0.0	1.0	1.0	0.44	0.24	0.03	0.01	0.54	0.73
