Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Dup_v1	Dup_v2	Merge_v1	Merge_v2	MA_gaps_v1	MA_gaps_v2	MA_extra_v1	MA_extra_v2	MA_conserv_v1	MA_conserv_v2
25	no	yes	0.18	0.48	0.0	0.0	1.0	1.0	0.0	0.0	0.03	0.0	1.0	1.0
0	no	no	0.03	0.01	0.0	0.0	1.0	1.0	0.19	0.19	0.0	0.0	0.99	0.9
13	no	no	0.2	0.24	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.99
0	yes	yes	0.4	0.47	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.99
-25	no	no	0.01	0.05	0.0	NaN	1.0	0.5	0.08	0.21	0.0	0.02	0.85	1.0
0	yes	yes	0.45	0.45	-0.09	-0.12	1.0	1.0	0.07	0.06	0.01	0.0	1.0	0.99
0	no	no	0.31	0.31	0.0	0.0	1.0	1.0	0.11	0.02	0.02	0.03	1.0	1.0
25	yes	yes	0.09	0.12	0.0	0.0	1.0	1.0	0.17	0.14	0.03	0.01	0.78	0.89
-13	no	no	0.22	0.08	0.0	0.0	1.0	1.0	0.02	0.12	0.03	0.01	0.91	0.92
-25	no	no	0.01	0.02	0.0	0.0	1.0	1.0	0.11	0.74	0.01	0.02	1.0	0.81
-25	yes	no	0.47	0.16	-0.07	0.0	1.0	1.0	0.05	0.0	0.0	0.15	1.0	1.0
38	no	yes	0.11	0.16	NaN	0.0	1.0	1.0	0.49	0.08	0.0	0.0	0.65	1.0
0	no	yes	0.07	0.38	0.0	-0.02	1.0	0.01	0.44	0.33	0.0	0.02	1.0	0.89
12	no	yes	0.24	0.33	0.0	0.0	1.0	1.0	0.0	0.0	0.06	0.0	1.0	1.0
38	no	no	0.06	0.21	0.0	0.0	1.0	1.0	0.18	0.04	0.0	0.01	0.73	1.0
-25	yes	no	0.43	0.07	-0.0	0.0	1.0	1.0	0.07	0.14	0.0	0.0	1.0	1.0
12	no	yes	0.34	0.28	-0.03	-0.02	1.0	1.0	0.03	0.01	0.0	0.0	0.9	1.0
12	no	yes	0.37	0.39	-0.39	-0.38	1.0	1.0	0.01	0.03	0.03	0.05	0.69	0.8
50	no	yes	0.0	0.32	0.0	0.0	1.0	1.0	0.5	0.02	0.0	0.02	1.0	1.0
0	yes	yes	0.27	0.29	-0.03	-0.01	1.0	1.0	0.1	0.1	0.0	0.0	1.0	1.0
-12	yes	no	0.46	0.41	0.0	0.0	1.0	1.0	0.02	0.03	0.0	0.0	1.0	0.99
-13	yes	no	0.06	0.07	-0.09	-0.47	1.0	1.0	0.75	0.79	0.0	0.0	1.0	1.0
0	no	no	0.07	0.06	0.0	0.0	1.0	1.0	0.04	0.01	0.0	0.01	0.92	0.88
-25	yes	yes	0.31	0.22	-0.0	-0.23	1.0	1.0	0.01	0.23	0.0	0.09	0.98	1.0
25	no	no	0.01	0.2	0.01	-0.01	1.0	1.0	0.25	0.03	0.0	0.0	0.93	1.0
0	no	no	0.0	0.02	8.67	0.0	1.0	1.0	0.38	0.3	0.0	0.0	0.67	0.71
-13	no	no	0.21	0.07	0.0	0.0	1.0	1.0	0.03	0.03	0.02	0.03	1.0	1.0
0	no	no	0.05	0.06	0.0	0.0	1.0	1.0	0.18	0.19	0.0	0.0	0.99	1.0
0	no	no	0.01	0.0	0.0	0.0	1.0	1.0	0.62	0.61	0.0	0.0	0.38	0.37
37	no	yes	0.39	0.47	-1.54	-0.69	1.0	1.0	0.26	0.13	0.01	0.0	0.0	1.0
0	no	no	0.02	0.0	0.0	0.0	1.0	1.0	0.36	0.59	0.0	0.0	0.84	0.69
25	no	yes	0.13	0.37	0.0	-0.29	1.0	1.0	0.17	0.01	0.01	0.01	1.0	1.0
0	yes	no	0.15	0.22	-0.23	-0.16	1.0	1.0	0.12	0.11	0.0	0.0	1.0	0.95
25	no	yes	0.01	0.23	-0.0	-0.16	1.0	1.0	0.29	0.58	0.0	0.01	0.93	1.0
38	no	yes	0.05	0.2	0.0	0.0	1.0	1.0	0.77	0.0	0.0	0.0	1.0	1.0
0	no	no	0.13	0.18	0.44	0.7	1.0	0.5	0.07	0.11	0.08	0.09	1.0	0.96
0	no	no	0.01	0.01	0.0	0.0	1.0	1.0	0.34	0.28	0.01	0.01	0.56	0.86
0	no	no	0.12	0.09	-0.13	0.0	1.0	1.0	0.26	0.12	0.03	0.23	1.0	1.0
-50	yes	no	0.21	0.06	-0.17	-0.01	1.0	1.0	0.01	0.15	0.0	0.0	0.99	0.76
13	no	no	0.02	0.39	-0.73	0.0	1.0	1.0	0.52	0.15	0.02	0.06	0.92	0.73
0	no	no	0.11	0.18	0.0	0.0	1.0	1.0	0.0	0.0	0.08	0.06	0.94	1.0
25	no	no	0.04	0.03	0.77	0.0	1.0	1.0	0.84	0.73	0.0	0.0	1.0	0.06
0	no	no	0.06	0.06	0.0	0.0	0.5	0.5	0.23	0.27	0.0	0.0	0.99	0.97
-50	yes	no	0.27	0.02	-0.02	0.0	1.0	1.0	0.08	0.28	0.01	0.13	1.0	1.0
0	no	no	0.01	0.01	0.0	0.0	1.0	1.0	0.03	0.2	0.0	0.08	0.97	1.0
-12	yes	yes	0.44	0.19	-0.1	0.0	1.0	1.0	0.06	0.09	0.0	0.0	1.0	1.0
-25	yes	no	0.34	0.14	0.29	0.32	1.0	1.0	0.03	0.02	0.0	0.08	0.98	0.95
0	yes	yes	0.03	0.06	0.0	0.14	1.0	1.0	0.04	0.02	0.0	0.18	0.89	1.0
50	no	yes	0.06	0.4	0.0	0.0	1.0	1.0	0.28	0.04	0.03	0.02	0.62	0.87
-25	yes	yes	0.43	0.46	0.0	0.0	1.0	1.0	0.0	0.48	0.0	0.01	1.0	0.95
13	no	no	0.0	0.22	0.0	0.0	1.0	1.0	0.26	0.46	0.0	0.02	1.0	1.0
0	no	no	0.01	0.08	0.0	0.0	1.0	1.0	0.68	0.27	0.0	0.0	0.74	1.0
0	no	no	0.03	0.03	0.0	0.0	1.0	1.0	0.73	0.82	0.0	0.0	1.0	1.0
0	yes	yes	0.47	0.49	0.0	0.0	1.0	1.0	0.03	0.03	0.0	0.0	0.98	0.99
0	no	no	0.0	0.04	0.0	-0.09	1.0	1.0	0.56	0.14	0.0	0.01	0.6	0.73
0	yes	yes	0.48	0.43	-0.35	-0.27	1.0	1.0	0.02	0.01	0.0	0.0	1.0	1.0
0	no	no	0.13	0.13	0.0	0.0	1.0	1.0	0.62	0.57	0.0	0.0	0.85	0.72
12	no	yes	0.23	0.34	-0.23	-0.35	1.0	1.0	0.0	0.07	0.15	0.0	1.0	1.0
25	yes	no	0.19	0.29	0.22	0.08	1.0	1.0	0.51	0.07	0.0	0.0	1.0	1.0
25	no	no	0.01	0.07	0.0	-0.15	1.0	1.0	0.29	0.11	0.0	0.0	0.94	0.97
0	yes	yes	0.1	0.09	0.0	0.0	1.0	1.0	0.42	0.33	0.0	0.25	0.97	0.38
0	yes	yes	0.22	0.21	0.0	0.0	1.0	1.0	0.1	0.06	0.0	0.0	0.99	0.98
25	no	no	0.14	0.14	-0.23	-0.27	1.0	1.0	0.26	0.16	0.01	0.0	0.98	0.99
0	no	no	0.09	0.05	0.0	3.39	1.0	1.0	0.15	0.03	0.0	0.04	1.0	1.0
50	no	yes	0.01	0.43	0.0	-10.42	1.0	1.0	0.44	0.0	0.07	0.1	0.29	1.0
12	no	yes	0.34	0.39	0.0	0.02	1.0	1.0	0.09	0.09	0.0	0.0	1.0	1.0
0	no	no	0.02	0.02	0.0	0.0	1.0	1.0	0.54	0.54	0.01	0.01	0.98	0.41
50	no	yes	0.01	0.49	0.0	0.0	1.0	1.0	0.66	0.01	0.0	0.0	1.0	0.86
0	no	no	0.28	0.27	0.0	0.0	1.0	1.0	0.1	0.08	0.04	0.03	1.0	1.0
0	no	no	0.01	0.0	0.0	0.0	1.0	1.0	0.11	0.38	0.0	0.0	0.66	1.0
-25	yes	no	0.29	0.13	-0.02	0.0	1.0	1.0	0.02	0.14	0.0	0.03	0.98	0.92
-50	yes	no	0.37	0.03	0.0	0.0	1.0	1.0	0.02	0.28	0.0	0.03	1.0	0.7
-25	yes	yes	0.42	0.41	-0.15	0.35	1.0	1.0	0.02	0.02	0.01	0.04	1.0	0.74
0	no	no	0.25	0.25	0.16	0.16	1.0	1.0	0.05	0.06	0.01	0.01	1.0	1.0
13	no	no	0.02	0.28	0.0	0.0	1.0	1.0	0.47	0.11	0.01	0.37	0.98	1.0
50	no	yes	0.0	0.33	0.0	0.0	1.0	1.0	0.3	0.0	0.0	0.0	1.0	0.97
0	no	yes	0.31	0.19	0.0	0.0	1.0	1.0	0.0	0.0	0.06	0.01	1.0	1.0
0	yes	yes	0.22	0.46	0.0	0.0	1.0	1.0	0.07	0.07	0.02	0.02	0.99	0.97
0	yes	yes	0.32	0.28	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.04	1.0	0.98
25	no	no	0.01	0.03	-0.01	0.0	1.0	1.0	0.32	0.05	0.0	0.0	0.71	0.91
0	no	no	0.04	0.02	-0.14	0.26	1.0	1.0	0.47	0.45	0.02	0.03	1.0	0.99
-25	yes	yes	0.11	0.1	-0.09	0.0	1.0	1.0	0.04	0.04	0.01	0.01	1.0	0.62
12	yes	yes	0.13	0.44	-0.57	-1.45	1.0	1.0	0.09	0.01	0.0	0.0	0.99	0.97
25	no	yes	0.05	0.45	0.03	1.02	1.0	1.0	0.23	0.03	0.0	0.0	1.0	1.0
13	no	no	0.16	0.23	-1.37	0.0	1.0	1.0	0.01	0.03	0.02	0.04	1.0	1.0
38	no	no	0.11	0.31	0.0	0.0	1.0	1.0	0.05	0.02	0.0	0.01	0.66	0.93
-12	yes	yes	0.21	0.13	0.0	0.0	1.0	1.0	0.0	0.15	0.11	0.0	1.0	1.0
-38	yes	no	0.2	0.01	0.0	0.0	1.0	1.0	0.02	0.65	0.0	0.0	1.0	0.29
0	yes	yes	0.35	0.49	-0.08	-0.07	1.0	1.0	0.0	0.0	0.0	0.0	0.99	0.99
0	yes	yes	0.22	0.26	-0.01	-0.02	1.0	1.0	0.09	0.03	0.0	0.0	0.99	0.9
-25	yes	yes	0.17	0.18	-0.05	-0.08	1.0	1.0	0.06	0.05	0.0	0.01	0.92	0.79
13	no	no	0.01	0.34	0.0	0.07	1.0	1.0	0.53	0.07	0.02	0.37	0.97	1.0
0	no	yes	0.2	0.1	-0.0	0.0	1.0	1.0	0.05	0.0	0.0	0.01	0.95	1.0
25	yes	yes	0.02	0.06	0.0	0.0	1.0	1.0	0.13	0.08	0.0	0.0	0.75	0.9
-25	yes	no	0.31	0.14	0.0	0.0	1.0	1.0	0.03	0.0	0.0	0.01	1.0	1.0
0	yes	yes	0.46	0.42	-0.15	0.0	1.0	1.0	0.0	0.03	0.04	0.0	1.0	1.0
0	no	no	0.1	0.12	0.0	0.0	1.0	1.0	0.02	0.04	0.0	0.0	1.0	1.0
-25	yes	yes	0.23	0.49	0.01	0.01	1.0	1.0	0.03	0.26	0.0	0.08	0.98	0.94
0	no	yes	0.06	0.39	0.0	0.04	1.0	1.0	0.11	0.29	0.01	0.14	0.94	1.0
-25	yes	yes	0.48	0.28	-0.24	-1.01	1.0	1.0	0.07	0.2	0.0	0.06	1.0	1.0
25	yes	yes	0.06	0.16	-0.2	0.0	1.0	1.0	0.27	0.18	0.0	0.0	0.94	0.96
0	no	no	0.02	0.01	0.0	0.0	1.0	1.0	0.61	0.85	0.0	0.0	0.98	0.33
25	no	yes	0.02	0.44	0.0	0.0	1.0	1.0	0.12	0.0	0.0	0.0	0.88	1.0
0	yes	yes	0.46	0.47	-0.4	-0.07	1.0	1.0	0.13	0.09	0.0	0.01	1.0	0.82
-13	no	no	0.25	0.13	-0.24	0.0	1.0	1.0	0.03	0.02	0.0	0.0	0.91	0.92
0	no	no	0.01	0.11	0.0	0.01	1.0	1.0	0.65	0.91	0.0	0.0	0.32	1.0
-25	yes	no	0.47	0.06	0.0	0.0	1.0	1.0	0.0	0.13	0.0	0.05	1.0	0.85
0	yes	yes	0.26	0.4	-0.57	0.0	1.0	1.0	0.05	0.01	0.0	0.12	0.94	0.97
37	no	yes	0.41	0.5	0.0	0.0	1.0	1.0	0.02	0.0	0.01	0.0	0.73	0.98
0	no	yes	0.3	0.14	0.0	-0.01	0.0	0.5	0.01	0.09	0.09	0.0	0.82	0.0
25	no	no	0.01	0.19	NaN	-0.37	1.0	1.0	0.15	0.02	0.0	0.0	0.62	0.97
0	yes	yes	0.38	0.32	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.97	1.0
-25	yes	no	0.38	0.08	-0.02	0.0	1.0	1.0	0.0	0.14	0.01	0.0	1.0	0.81
25	yes	yes	0.43	0.49	-1.18	0.25	1.0	1.0	0.24	0.14	0.0	0.03	1.0	0.92
13	no	yes	0.0	0.02	0.0	0.0	1.0	1.0	0.27	0.64	0.0	0.0	0.76	1.0
13	no	no	0.01	0.25	0.0	-0.01	1.0	1.0	0.3	0.46	0.0	0.08	0.94	0.83
0	yes	yes	0.24	0.31	0.0	0.0	1.0	1.0	0.07	0.05	0.0	0.0	0.99	1.0
25	no	yes	0.07	0.27	0.0	0.0	1.0	1.0	0.0	0.0	0.07	0.0	1.0	0.98
0	yes	yes	0.1	0.2	0.0	0.0	1.0	1.0	0.01	0.01	0.0	0.01	0.89	0.88
0	no	no	0.3	0.33	0.0	-0.29	1.0	1.0	0.07	0.04	0.03	0.03	0.88	0.95
13	yes	no	0.34	0.23	0.82	1.69	1.0	1.0	0.01	0.16	0.0	0.0	1.0	1.0
0	yes	yes	0.27	0.35	0.0	0.0	1.0	1.0	0.02	0.02	0.06	0.01	1.0	1.0
25	no	yes	0.16	0.21	-0.06	-0.14	1.0	1.0	0.14	0.22	0.02	0.0	0.78	1.0
12	no	yes	0.39	0.4	-0.05	-0.02	1.0	1.0	0.0	0.01	0.02	0.03	1.0	0.93
12	no	yes	0.23	0.32	0.0	0.0	1.0	1.0	0.1	0.01	0.0	0.0	0.89	0.96
25	no	yes	0.06	0.37	0.0	0.0	1.0	1.0	0.1	0.02	0.01	0.02	0.92	1.0
0	no	no	0.12	0.19	-12.61	-2.56	1.0	1.0	0.39	0.91	0.0	0.0	0.75	0.91
38	no	no	0.04	0.24	0.0	0.03	1.0	1.0	0.21	0.01	0.01	0.04	0.97	1.0
0	no	no	0.18	0.16	0.0	0.0	1.0	1.0	0.22	0.44	0.01	0.03	1.0	1.0
13	no	no	0.11	0.22	0.0	0.0	1.0	1.0	0.01	0.01	0.03	0.0	1.0	0.94
0	no	no	0.0	0.03	0.0	0.0	1.0	1.0	0.45	0.44	0.0	0.0	0.75	0.92
0	no	no	0.03	0.16	0.0	0.11	0.06	1.0	0.02	0.35	0.21	0.01	0.83	1.0
-25	no	no	0.34	0.33	-0.19	-0.15	1.0	1.0	0.02	0.13	0.01	0.23	1.0	1.0
-25	no	no	0.02	0.03	-0.14	-0.25	1.0	1.0	0.19	0.42	0.0	0.0	1.0	0.99
38	no	no	0.0	0.44	0.0	0.05	1.0	1.0	0.53	0.19	0.04	0.02	0.05	0.84
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.3	0.3	0.0	0.12	0.89	0.64
-13	no	no	0.23	0.12	0.01	0.0	1.0	1.0	0.04	0.09	0.0	0.0	0.99	0.84
25	no	no	0.02	0.04	0.0	0.0	1.0	1.0	0.45	0.01	0.0	0.01	0.57	1.0
0	no	no	0.01	0.01	0.0	0.0	1.0	1.0	0.37	0.06	0.0	0.42	0.91	1.0
25	no	yes	0.06	0.36	0.0	0.0	1.0	1.0	0.09	0.0	0.0	0.0	0.81	1.0
0	no	no	0.32	0.27	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
12	yes	yes	0.12	0.49	0.0	-0.16	1.0	1.0	0.0	0.0	0.0	0.03	1.0	1.0
-13	no	no	0.24	0.09	0.0	0.0	1.0	1.0	0.01	0.0	0.0	0.0	0.97	1.0
0	yes	no	0.49	0.07	-0.06	-3.63	1.0	1.0	0.52	0.1	0.02	0.02	0.85	0.99
38	no	yes	0.13	0.2	0.0	-0.02	1.0	1.0	0.25	0.17	0.0	0.0	1.0	1.0
0	no	no	0.05	0.08	-0.05	-0.06	0.13	1.0	0.05	0.02	0.0	0.0	0.95	1.0
63	no	no	0.01	0.37	0.46	-0.93	1.0	1.0	0.55	0.03	0.0	0.01	0.96	1.0
0	yes	no	0.3	0.12	-0.29	0.02	0.03	0.06	0.2	0.11	0.08	0.14	0.81	0.73
0	yes	yes	0.45	0.48	0.58	0.67	1.0	1.0	0.01	0.0	0.01	0.1	1.0	1.0
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.31	0.04	0.0	0.36	0.36	1.0
25	no	yes	0.08	0.29	0.0	0.0	1.0	1.0	0.0	0.0	0.13	0.0	1.0	0.98
-25	yes	no	0.34	0.18	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
13	no	no	0.09	0.32	-0.03	-0.07	1.0	1.0	0.13	0.01	0.0	0.0	0.93	1.0
0	yes	yes	0.43	0.45	0.0	0.0	1.0	1.0	0.03	0.0	0.0	0.0	1.0	1.0
50	no	yes	0.02	0.32	-0.49	0.0	1.0	1.0	0.67	0.16	0.0	0.01	0.46	1.0
0	no	no	0.13	0.08	-0.01	-0.0	1.0	1.0	0.5	0.5	0.0	0.0	0.99	1.0
0	yes	yes	0.48	0.48	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.97	0.98
38	no	no	0.0	0.27	0.0	0.0	1.0	1.0	0.65	0.03	0.0	0.0	0.44	0.86
12	yes	yes	0.16	0.43	0.0	-0.15	1.0	1.0	0.07	0.01	0.01	0.01	1.0	0.99
0	no	no	0.0	0.19	0.0	0.0	1.0	1.0	0.58	0.61	0.0	0.0	0.59	0.82
0	yes	yes	0.09	0.14	0.21	-0.14	1.0	1.0	0.41	0.39	0.0	0.0	1.0	0.76
-50	yes	no	0.44	0.01	0.0	0.0	1.0	1.0	0.03	0.6	0.0	0.0	0.88	0.83
0	yes	yes	0.39	0.45	0.0	0.0	1.0	1.0	0.0	0.0	0.01	0.01	1.0	0.99
25	no	yes	0.0	0.24	NaN	0.0	1.0	1.0	0.15	0.01	0.0	0.0	0.8	1.0
-25	yes	no	0.3	0.19	-0.24	-0.25	1.0	1.0	0.06	0.07	0.06	0.0	1.0	0.89
25	no	yes	0.13	0.47	0.0	0.0	1.0	1.0	0.15	0.02	0.0	0.0	0.86	0.99
-12	yes	no	0.4	0.24	0.02	0.02	1.0	1.0	0.09	0.06	0.05	0.0	1.0	0.94
0	no	no	0.32	0.26	0.01	0.01	1.0	1.0	0.02	0.02	0.0	0.01	0.96	1.0
-25	yes	no	0.4	0.04	0.0	0.0	1.0	1.0	0.01	0.0	0.02	0.15	0.96	0.96
38	no	no	0.06	0.31	0.0	0.0	1.0	1.0	0.33	0.13	0.01	0.0	0.94	0.93
0	yes	yes	0.45	0.42	-1.45	-1.48	1.0	1.0	0.1	0.11	0.0	0.0	1.0	0.99
-37	yes	no	0.3	0.22	-0.32	-0.04	1.0	1.0	0.13	0.21	0.01	0.0	0.92	0.95
12	yes	yes	0.19	0.21	-0.04	-0.04	1.0	1.0	0.03	0.01	0.0	0.0	0.98	1.0
0	yes	yes	0.34	0.32	-0.01	-0.01	1.0	1.0	0.0	0.0	0.0	0.0	0.98	1.0
12	yes	yes	0.12	0.47	0.0	0.0	1.0	1.0	0.01	0.02	0.02	0.0	1.0	1.0
-12	yes	no	0.33	0.31	-18.78	-15.43	1.0	1.0	0.03	0.0	0.02	0.01	1.0	1.0
0	no	no	0.11	0.14	-1.87	-0.8	1.0	1.0	0.15	0.12	0.01	0.01	0.88	0.85
0	yes	yes	0.32	0.32	-0.1	-0.11	1.0	1.0	0.02	0.04	0.05	0.02	1.0	0.94
0	yes	yes	0.27	0.25	0.0	0.0	1.0	1.0	0.09	0.07	0.0	0.05	1.0	1.0
25	no	no	0.01	0.02	-1.73	-5.45	0.25	1.0	0.3	0.07	0.02	0.02	0.98	1.0
-25	yes	yes	0.45	0.45	-0.48	-0.42	1.0	1.0	0.07	0.09	0.01	0.0	0.83	0.46
-13	yes	yes	0.02	0.41	0.0	0.0	1.0	1.0	0.18	0.89	0.0	0.0	0.98	1.0
50	no	yes	0.01	0.4	0.0	-0.01	1.0	1.0	0.44	0.07	0.0	0.04	0.95	1.0
-13	no	no	0.45	0.01	0.0	0.0	0.03	1.0	0.07	0.63	0.08	0.0	1.0	0.15
0	yes	yes	0.4	0.43	0.0	0.0	1.0	1.0	0.01	0.01	0.0	0.0	1.0	0.99
50	no	yes	0.02	0.28	0.0	0.0	1.0	1.0	0.36	0.07	0.0	0.01	0.94	1.0
0	no	no	0.01	0.01	0.0	0.0	1.0	1.0	0.33	0.42	0.01	0.01	0.56	0.98
0	no	no	0.07	0.07	0.0	0.0	1.0	1.0	0.29	0.27	0.0	0.0	0.94	0.79
0	no	no	0.09	0.09	0.0	0.0	1.0	1.0	0.33	0.3	0.0	0.0	0.75	0.96
37	no	yes	0.22	0.25	0.0	0.0	1.0	1.0	0.23	0.01	0.0	0.01	0.83	1.0
-25	yes	no	0.38	0.03	-0.46	0.0	1.0	1.0	0.06	0.0	0.0	0.0	1.0	1.0
-12	yes	no	0.48	0.43	0.0	-0.6	0.25	0.13	0.09	0.01	0.0	0.0	0.98	1.0
0	no	no	0.21	0.25	0.0	0.0	1.0	1.0	0.18	0.19	0.02	0.01	1.0	1.0
0	yes	yes	0.17	0.19	-0.18	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.98	0.97
38	no	no	0.0	0.33	0.0	0.0	1.0	1.0	0.6	0.01	0.0	0.0	0.35	0.93
0	yes	yes	0.39	0.33	0.0	0.0	1.0	1.0	0.01	0.0	0.0	0.0	0.91	0.91
0	yes	yes	0.17	0.18	-0.46	-0.34	1.0	1.0	0.02	0.0	0.0	0.0	0.9	0.99
0	no	no	0.01	0.04	0.0	0.0	1.0	0.0	0.23	0.03	0.0	0.1	0.97	0.97
0	no	no	0.12	0.08	0.0	0.0	1.0	1.0	0.04	0.15	0.0	0.0	0.98	0.96
-50	yes	no	0.23	0.08	0.0	0.0	1.0	1.0	0.05	0.22	0.0	0.0	1.0	0.86
0	no	no	0.13	0.1	0.0	0.0	1.0	1.0	0.44	0.45	0.01	0.02	0.97	0.99
38	no	no	0.06	0.3	0.0	0.0	1.0	1.0	0.1	0.02	0.0	0.0	0.78	1.0
12	yes	yes	0.15	0.42	0.0	0.0	1.0	1.0	0.06	0.06	0.01	0.06	1.0	1.0
38	no	yes	0.0	0.05	0.0	0.0	1.0	1.0	0.91	0.06	0.0	0.0	0.81	1.0
0	yes	yes	0.15	0.12	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.96	0.97
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.63	0.64	0.0	0.0	0.43	0.49
-25	yes	yes	0.24	0.5	0.0	1.11	1.0	1.0	0.06	0.0	0.02	0.03	1.0	1.0
0	yes	yes	0.35	0.35	-0.23	-0.24	1.0	1.0	0.0	0.0	0.0	0.0	0.95	1.0
0	no	no	0.48	0.29	0.0	0.0	1.0	1.0	0.0	0.1	0.0	0.0	1.0	1.0
25	no	no	0.01	0.14	0.0	0.0	1.0	1.0	0.43	0.1	0.0	0.0	0.53	0.88
0	yes	yes	0.46	0.47	0.13	0.01	1.0	1.0	0.02	0.03	0.01	0.0	1.0	0.94
0	no	no	0.1	0.1	-0.6	-1.3	1.0	1.0	0.09	0.1	0.03	0.03	0.97	0.97
-25	yes	yes	0.21	0.47	-0.08	0.0	1.0	1.0	0.17	0.54	0.01	0.05	1.0	1.0
25	no	yes	0.13	0.26	0.0	0.0	1.0	1.0	0.09	0.03	0.0	0.0	0.94	0.93
0	yes	yes	0.4	0.35	-0.31	0.0	1.0	1.0	0.0	0.0	0.01	0.01	1.0	1.0
13	no	yes	0.02	0.09	0.0	0.0	1.0	1.0	0.2	0.01	0.01	0.0	0.83	0.9
38	no	no	0.1	0.33	0.0	0.0	1.0	1.0	0.47	0.13	0.0	0.0	0.92	1.0
13	no	no	0.0	0.25	0.29	-0.01	1.0	1.0	0.81	0.44	0.0	0.0	0.35	0.94
-50	yes	no	0.47	0.19	0.0	0.0	1.0	1.0	0.1	0.28	0.02	0.02	1.0	1.0
0	no	no	0.2	0.14	0.0	0.0	1.0	1.0	0.06	0.06	0.02	0.02	1.0	0.99
-12	yes	no	0.36	0.31	0.07	0.08	1.0	1.0	0.03	0.16	0.01	0.01	1.0	1.0
13	no	yes	0.09	0.18	-0.08	-0.05	1.0	1.0	0.02	0.0	0.0	0.01	1.0	0.97
25	yes	yes	0.01	0.19	0.0	0.0	1.0	1.0	0.23	0.0	0.01	0.0	0.8	0.94
50	no	yes	0.01	0.26	0.0	0.0	1.0	1.0	0.52	0.01	0.0	0.0	0.45	1.0
0	yes	yes	0.34	0.37	-0.07	-0.15	1.0	1.0	0.07	0.09	0.0	0.0	0.85	0.9
0	no	no	0.17	0.16	0.0	0.0	1.0	1.0	0.17	0.02	0.0	0.0	0.99	0.98
0	no	no	0.01	0.01	-0.02	-0.01	1.0	1.0	0.71	0.67	0.0	0.0	0.97	0.26
-12	yes	yes	0.45	0.16	0.06	0.06	1.0	1.0	0.0	0.0	0.09	0.0	1.0	0.99
50	no	yes	0.04	0.46	0.0	0.0	1.0	1.0	0.46	0.0	0.0	0.02	0.58	1.0
0	no	no	0.1	0.09	-0.07	0.0	1.0	1.0	0.16	0.14	0.02	0.01	0.99	0.99
-50	yes	no	0.32	0.01	0.0	0.0	1.0	1.0	0.0	0.8	0.0	0.0	0.96	0.24
-38	yes	no	0.19	0.2	0.01	0.0	1.0	1.0	0.05	0.43	0.0	0.09	0.97	1.0
-25	yes	yes	0.23	0.49	-0.05	-0.07	1.0	1.0	0.0	0.73	0.0	0.01	1.0	0.89
0	yes	yes	0.39	0.34	-0.11	-0.07	1.0	1.0	0.11	0.02	0.01	0.01	0.95	0.95
50	no	yes	0.19	0.28	-0.63	0.0	1.0	1.0	0.26	0.0	0.01	0.01	0.78	1.0
0	no	no	0.11	0.07	-3.25	0.0	1.0	1.0	0.4	0.45	0.05	0.08	0.53	0.92
25	no	yes	0.12	0.24	0.0	0.0	1.0	1.0	0.07	0.03	0.0	0.0	1.0	1.0
0	yes	yes	0.49	0.49	0.0	0.0	1.0	1.0	0.03	0.01	0.0	0.02	0.99	1.0
-13	no	yes	0.39	0.39	-0.02	0.0	1.0	1.0	0.0	0.0	0.06	0.08	0.99	0.71
50	no	yes	0.03	0.45	0.0	-0.27	1.0	1.0	0.82	0.04	0.01	0.02	0.6	0.9
0	no	no	0.1	0.01	0.0	0.0	1.0	1.0	0.03	0.18	0.0	0.0	1.0	0.84
50	no	yes	0.01	0.5	0.0	-0.09	1.0	1.0	0.4	0.13	0.0	0.08	0.65	1.0
0	yes	yes	0.22	0.24	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.99	0.98
-50	yes	no	0.23	0.01	0.0	0.0	1.0	1.0	0.0	0.7	0.0	0.0	0.98	0.27
0	no	no	0.37	0.31	0.0	0.0	1.0	1.0	0.03	0.12	0.0	0.0	1.0	0.86
0	no	no	0.17	0.2	-1.04	-0.99	1.0	1.0	0.1	0.06	0.03	0.01	0.87	1.0
-13	yes	no	0.18	0.08	0.0	0.0	1.0	1.0	0.0	0.01	0.0	0.09	0.97	1.0
25	no	no	0.04	0.07	0.0	0.0	1.0	1.0	0.28	0.16	0.01	0.0	0.98	0.87
0	no	no	0.02	0.01	0.0	0.0	1.0	1.0	0.69	0.7	0.0	0.01	1.0	0.24
